stop_id,latitude,stop_name,longitude,ticketzone,routeussp
1133,-37.793568,Noone St/Hoddle St (Clifton Hill),144.994285,1,246
1134,-37.790702,North Tce/Hoddle St (Clifton Hill),144.994805,1,246
1135,-37.788689,Clifton Hill Station/Hoddle St (Clifton Hill),144.995166,1,246
1276,-37.776847,Duncan St/Station St (Fairfield),145.01858,1,"609,567"
1277,-37.778949,Fairfield Station/Wingrove St (Fairfield),145.017649,1,567
1278,-37.777821,Clarke St/Rathmines St (Northcote),145.01592,1,567
16628,-37.79287,Nicholson St/Alexandra Pde (Fitzroy),144.976179,1,546
16629,-37.792993,Brunswick St/Alexandra Pde (Fitzroy North),144.978594,1,546
16630,-37.790769,Grant St/Queens Pde (Fitzroy North),144.985525,1,546
16631,-37.789049,Queens Pde/Gold St (Clifton Hill),144.990875,1,546
16632,-37.790118,Hoddle St/North Tce (Clifton Hill),144.994389,1,546
16633,-37.785679,Fenwick St/Heidelberg Rd (Clifton Hill),144.999381,1,546
16634,-37.784825,The Esplanade/Heidelberg Rd (Clifton Hill),145.002197,1,546
16635,-37.784008,Melbourne Polytechnic/Heidelberg Rd (Fairfield),145.009259,1,546
16636,-37.783905,Westgarth St/Heidelberg Rd (Fairfield),145.013838,1,546
16637,-37.783161,Arthur St/Heidelberg Rd (Fairfield),145.018377,1,"609,546"
16638,-37.781893,Grange Rd/Heidelberg Rd (Fairfield),145.024451,1,546
16639,-37.78234,Perry St/Heidelberg Rd (Fairfield),145.022611,1,"609,546"
16640,-37.781599,Fulham Rd/Heidelberg Rd (Alphington),145.026231,1,546
16641,-37.780842,Harker St/Heidelberg Rd (Alphington),145.03052,1,546
16642,-37.780461,Yarralea St/Heidelberg Rd (Alphington),145.032529,1,546
16643,-37.780095,Old Heidelberg Rd/Heidelberg Rd (Alphington),145.034389,1,546
16831,-37.79199,Cemetery Rd/College Cres (Parkville),144.96119,1,546
16832,-37.792625,Rathdowne St/Princes St (Carlton),144.970814,1,546
16835,-37.793632,Fitzroy Pool/Alexandra Pde (Fitzroy),144.980644,1,546
16836,-37.791418,Smith St/Queens Pde (Clifton Hill),144.984508,1,546
16837,-37.789346,Wellington St/Queens Pde (Clifton Hill),144.9893,1,546
16838,-37.789922,Gold St/North Tce (Clifton Hill),144.99134,1,"546,504"
16839,-37.790224,Hoddle St/North Tce (Clifton Hill),144.994273,1,"546,504"
16840,-37.786051,Fenwick St/Heidelberg Rd (Clifton Hill),144.99903,1,546
16841,-37.785271,Dwyer St/Heidelberg Rd (Clifton Hill),145.001356,1,546
16842,-37.783977,Melbourne Polytechnic/Heidelberg Rd (Fairfield),145.008488,1,546
16843,-37.784071,Panther Pl/Heidelberg Rd (Fairfield),145.01355,1,546
16844,-37.783355,Station St/Heidelberg Rd (Fairfield),145.018122,1,546
16845,-37.782513,Yarraford Ave/Heidelberg Rd (Alphington),145.022141,1,"609,546"
16846,-37.782098,Grange Rd/Heidelberg Rd (Alphington),145.02431,1,"609,546"
16847,-37.781711,Fulham Rd/Heidelberg Rd (Alphington),145.026455,1,546
16848,-37.781238,Lowther St/Heidelberg Rd (Alphington),145.028909,1,546
16849,-37.780263,Como St/Heidelberg Rd (Alphington),145.034214,1,546
16850,-37.780642,Yarralea St/Heidelberg Rd (Alphington),145.032058,1,546
16851,-37.777346,The Boulevard/Heidelberg Rd (Ivanhoe),145.037584,1,546
17843,-37.779972,Fairfield Station/Station St (Fairfield),145.017883,1,609
17488,-37.787979,Chandler Hwy/Yarra Bvd (Kew),145.024619,1,609
17599,-37.792181,Kellett Gr/Willsmere Rd (Kew),145.039327,1,"207,200"
20392,-37.777655,Stranger St/Brunswick Rd (Brunswick),144.964445,1,504
20410,-37.777412,Stranger St/Brunswick Rd (Brunswick),144.963986,1,504
20411,-37.785148,Nicholson St/Reid St (Fitzroy North),144.976719,1,504
19286,-37.779939,Fairfield Station/Station St (Fairfield),145.018066,1,609
19289,-37.787873,Chandler Hwy/Yarra Bvd (Kew),145.024712,1,609
21265,-37.78868,Clifton Hill Station/Hoddle St (Clifton Hill),144.995166,1,"546,504"
22928,-37.793139,Nicholson St/Princes St (Carlton),144.975002,1,546
27,-37.783517,Rushall Station/Rushall Cres (Fitzroy North),144.990991,1,"251,250"
47603,-37.794522,Peel St/Earl St (Kew),145.034325,1,"304,302"
47604,-37.793508,Princess St/Earl St (Kew),145.032421,1,"304,302"
44250,-37.788582,Yarra Bvd/Chandler Hwy (Kew),145.025636,1,"609,350"
666,-37.778831,Amess St/Brunswick Rd (Brunswick East),144.975177,1,"251,250"
667,-37.779143,Nicholson St/Holden St (Fitzroy North),144.978677,1,"251,250"
668,-37.779736,Porter St/Holden St (Fitzroy North),144.983827,1,"251,250"
669,-37.7801,St Georges Rd/Holden St (Fitzroy North),144.987166,1,"251,250"
670,-37.78108,Park St/Bennett St (Fitzroy North),144.988093,1,"251,250"
671,-37.785202,Rowe St/Rushall Cres (Fitzroy North),144.991502,1,"251,250"
672,-37.786043,Clifton Hill Interchange/Queens Pde (Clifton Hill),144.994272,1,"250,251,246"
673,-37.782548,Cunningham St/High St (Northcote),144.99649,1,"251,250"
674,-37.781206,High St/Westgarth St (Northcote),144.997594,1,"251,250"
675,-37.781461,Westgarth Railway Station/Westgarth St (Northcote),144.999869,1,"251,250"
676,-37.78197,Northcote Park/Westgarth St (Northcote),145.003875,1,"251,250"
677,-37.78219,Simpson St/Westgarth St (Northcote),145.005697,1,"251,250"
678,-37.782394,Westgarth St/Victoria Rd (Northcote),145.009723,1,"251,250"
679,-37.779761,Dennis Railway Station/Victoria Rd (Northcote),145.010191,1,"251,250"
680,-37.777784,Clarke St/Victoria Rd (Northcote),145.010527,1,"251,250"
44950,-37.782727,Heidelberg Rd/Chandler Hwy (Alphington),145.025247,1,"609,350"
45015,-37.783086,Heidelberg Rd/Chandler Hwy (Alphington),145.025726,1,"609,350"
47605,-37.792651,Princess St/Earl St (Kew),145.031297,1,"304,609,302"
47606,-37.794553,Peel St/Earl St (Kew),145.034585,1,"304,609,302"
628,-37.79389,Grandview Tce/Willsmere Rd (Kew),145.03751,1,"207,200"
630,-37.791018,White Ave/Kilby Rd (Kew East),145.04256,1,"207,200"
639,-37.791279,Page Ave/Kilby Rd (Kew East),145.045755,1,"207,200"
9303,-37.776279,Nicholson St/Miller St (Fitzroy North),144.979277,1,506
9304,-37.776417,White St/Miller St (Fitzroy North),144.981022,1,506
9305,-37.776875,139 Miller St (Fitzroy North),144.985131,1,506
9306,-37.777167,Ida St/Miller St (Fitzroy North),144.987462,1,506
9307,-37.776915,St Georges Rd/Merri Pde (Northcote),144.990102,1,506
9308,-37.781161,Westgarth St/McLachlan St (Northcote),144.993905,1,506
9309,-37.781123,Westgarth St/High St (Northcote),144.996415,1,506
4570,-37.783407,St Georges Rd/Scotchmer St (Fitzroy North),144.984556,1,504
4571,-37.784933,Fitzroy High School/Michael St (Fitzroy North),144.988375,1,504
4572,-37.786719,Park Pde/Michael St (Fitzroy North),144.989542,1,504
4573,-37.788278,Queens Pde/Michael St (Fitzroy North),144.990601,1,504
3199,-37.793866,Grandview Tce/Willsmere Rd (Kew),145.037692,1,"207,200"
3200,-37.79253,Spruzen Ave/Willsmere Rd (Kew),145.039158,1,"207,200"
3201,-37.791169,White Ave/Kilby Rd (Kew East),145.042953,1,"207,200"
3202,-37.791464,Page Ave/Kilby Rd (Kew East),145.045489,1,"207,200"
4539,-37.777899,Ewing St/Brunswick Rd (Brunswick),144.966585,1,504
4540,-37.778314,Lygon St/Brunswick Rd (Brunswick East),144.970263,1,504
4541,-37.779624,Park St/Amess St (Carlton North),144.97469,1,504
4542,-37.784723,Rathdowne St/Richardson St (Carlton North),144.972983,1,504
4543,-37.78498,Canning St/Richardson St (Carlton North),144.975338,1,504
4544,-37.785467,Rae St/Reid St (Fitzroy North),144.979583,1,504
45443,-37.780574,Hamilton St/Grange Rd (Alphington),145.024736,1,350
45444,-37.781562,Heidelberg Rd/Grange Rd (Alphington),145.02513,1,350
4545,-37.785649,St Georges Rd/Reid St (Fitzroy North),144.981281,1,504
45475,-37.790247,Royal Talbot Rehab Centre/Yarra Bvd (Kew),145.023343,1,609
370,-37.77956,Dennis Railway Station/Victoria Rd (Northcote),145.01006,1,"251,250"
660,-37.793813,Carlton Baths/Rathdowne St (Carlton),144.971259,1,"251,250"
661,-37.789581,Curtain Square/Rathdowne St (Carlton North),144.971999,1,"251,250"
662,-37.787389,Fenwick St/Rathdowne St (Carlton North),144.972377,1,"251,250"
663,-37.784432,Carlton North Post Office/Rathdowne St (Carlton North),144.972866,1,"251,250"
5060,-37.779096,Mercil Rd/Wingrove St (Alphington),145.026354,1,508
5081,-37.778337,Wingrove St/Grange Rd (Alphington),145.025159,1,"508,350"
353,-37.787816,Fenwick St/Rathdowne St (Carlton North),144.972036,1,"251,250"
354,-37.78485,Richardson St/Rathdowne St (Carlton North),144.972526,1,"251,250"
355,-37.782361,Pigdon St/Rathdowne St (Carlton North),144.972934,1,"251,504,250"
356,-37.779889,Park St/Rathdowne St (Carlton North),144.973331,1,"251,504,250"
357,-37.778704,Truscott St/Brunswick Rd (Brunswick East),144.975657,1,"251,250"
358,-37.779053,Nicholson St/Holden St (Fitzroy North),144.978668,1,"251,250"
359,-37.779565,Porter St/Holden St (Fitzroy North),144.983275,1,"251,250"
360,-37.779982,St Georges Rd/Holden St (Fitzroy North),144.987113,1,"251,250"
361,-37.781471,Kneen St/Rushall Cres (Fitzroy North),144.988832,1,"251,250"
362,-37.782978,Rushall Station/Rushall Cres (Fitzroy North),144.991051,1,"251,250"
363,-37.785596,Rowe St/Rushall Cres (Fitzroy North),144.991843,1,"251,250"
9583,-37.776342,Nicholson St/Miller St (Fitzroy North),144.979275,1,506
9584,-37.776532,Rae St/Miller St (Fitzroy North),144.980916,1,506
9585,-37.776972,144 Miller St (Fitzroy North),144.985048,1,506
9586,-37.777237,Ida St/Miller St (Fitzroy North),144.987323,1,506
9587,-37.777068,St Georges Rd/Merri Pde (Northcote),144.990098,1,506
9588,-37.780741,McLachlan St/Westgarth St (Northcote),144.993575,1,506
7974,-37.777772,Ewing St/Brunswick Rd (Brunswick),144.966554,1,504
7976,-37.779634,Park St/Amess St (Carlton North),144.974735,1,504
7977,-37.784642,Carlton North Post Office/Richardson St (Carlton North),144.973008,1,504
7978,-37.784816,Canning St/Richardson St (Carlton North),144.974741,1,504
7979,-37.785089,Nicholson St/Richardson St (Carlton North),144.976993,1,504
7980,-37.785359,Rae St/Reid St (Fitzroy North),144.979575,1,504
7981,-37.785532,St Georges Rd/Reid St (Fitzroy North),144.981251,1,504
7982,-37.783305,St Georges Rd/Scotchmer St (Fitzroy North),144.984343,1,504
7983,-37.784136,Edwardes Place Park/Scotchmer St (Fitzroy North),144.988135,1,504
7984,-37.786513,Park Pde/Michael St (Fitzroy North),144.989627,1,504
7985,-37.788209,Queens Pde/Michael St (Fitzroy North),144.990762,1,504
664,-37.781889,Pigdon St/Rathdowne St (Carlton North),144.973242,1,"251,504,250"
665,-37.78002,Park St/Rathdowne St (Carlton North),144.973577,1,"251,504,250"
364,-37.785995,Clifton Hill Interchange/Queens Pde (Clifton Hill),144.994126,1,"251,504,250"
365,-37.781041,High St/Westgarth St (Northcote),144.997451,1,"251,250"
366,-37.781376,Westgarth Railway Station/Westgarth St (Northcote),145.000167,1,"251,250"
367,-37.78177,Jessie St/Westgarth St (Northcote),145.003244,1,"251,250"
368,-37.782023,Green St/Westgarth St (Northcote),145.005406,1,"251,250"
369,-37.782532,Victoria Rd/Westgarth St (Northcote),145.009378,1,"251,250"
71,-37.786296,Clifton Hill Interchange/Queens Pde (Clifton Hill),144.993789,1,246
935,-37.793107,Parslow St/Hoddle St (Clifton Hill),144.994218,1,246
936,-37.790762,North Tce/Hoddle St (Clifton Hill),144.994633,1,246
