stop_id,latitude,stop_name,longitude,ticketzone,routeussp
18371,-37.883904,43-Brighton Rd/Glenhuntly Rd (Elsternwick),144.997578,1,67
18372,-37.884306,44-Elsternwick Railway Station/Glenhuntly Rd (Elsternwick),145.000557,1,67
18373,-37.884751,45-Elsternwick Shopping Centre/Glenhuntly Rd (Elsternwick),145.003945,1,67
18374,-37.885051,46-Orrong Rd/Glenhuntly Rd (Elsternwick),145.006211,1,67
18375,-37.885388,47-Shoobra Rd/Glenhuntly Rd (Elsternwick),145.009113,1,67
18376,-37.885756,48-Parkside St/Glenhuntly Rd (Elsternwick),145.012241,1,67
18392,-37.886102,49-Kooyong Rd/Glenhuntly Rd (Elsternwick),145.015086,1,67
18393,-37.886498,50-Royal Pde/Glenhuntly Rd (Caulfield),145.018259,1,67
18394,-37.886978,51-Hawthorn Rd/Glenhuntly Rd (Caulfield),145.022181,1,67
18395,-37.887218,52-Jasmine St/Glenhuntly Rd (Caulfield),145.024141,1,67
18396,-37.887611,53-Glenhuntly Tram Depot/Glenhuntly Rd (Caulfield),145.02711,1,67
18397,-37.887839,54-Bambra Rd/Glenhuntly Rd (Caulfield),145.0289,1,67
18398,-37.888108,55-Fallon St/Glenhuntly Rd (Caulfield),145.030986,1,67
18399,-37.888419,56-Kean St/Glenhuntly Rd (Caulfield),145.033433,1,67
18973,-37.870059,36-St Kilda Primary School/Brighton Rd (Balaclava),144.988415,1,67
18974,-37.871771,37-Chapel St/Brighton Rd (Balaclava),144.989494,1,67
18975,-37.8728,38-Brunning St/Brighton Rd (Balaclava),144.990125,1,67
18976,-37.876636,39-Glen Eira Rd/Brighton Rd (Balaclava),144.992545,1,67
18977,-37.878886,40-Scott St/Brighton Rd (Balaclava),144.993973,1,67
18978,-37.880798,41-Coleridge St/Brighton Rd (Balaclava),144.995161,1,67
18364,-37.87012,36-St Kilda Primary School/Brighton Rd (Elwood),144.988345,1,67
18365,-37.872881,38-Wimbledon Ave/Brighton Rd (Elwood),144.990078,1,67
18367,-37.87596,39-Glen Eira Rd/Brighton Rd (Elwood),144.992018,1,67
18368,-37.878947,40-Scott St/Brighton Rd (Elwood),144.993892,1,67
18369,-37.880842,41-Coleridge St/Brighton Rd (Elwood),144.99508,1,67
19076,-37.888502,57-Clarke Ave/Glenhuntly Rd (Caulfield East),145.035114,1,67
19077,-37.888794,58-Booran Rd/Glenhuntly Rd (Caulfield East),145.03754,1,67
19078,-37.889132,60-Glenhuntly Shops/Glenhuntly Rd (Caulfield East),145.040476,1,67
19079,-37.889307,61-Glenhuntly Railway Station/Glenhuntly Rd (Caulfield South),145.041824,1,67
19081,-37.889633,62-Grange Rd/Glenhuntly Rd (Caulfield East),145.04459,1,67
18400,-37.88867,57-Laura St/Glenhuntly Rd (Caulfield),145.035485,1,67
18401,-37.888961,58-Booran Rd/Glenhuntly Rd (Caulfield),145.037808,1,67
18403,-37.889308,60-Glenhuntly Shops/Glenhuntly Rd (Glen Huntly),145.040767,1,67
18404,-37.889548,61-Glenhuntly Railway Station/Glenhuntly Rd (Glen Huntly),145.04275,1,67
18405,-37.889838,62-Grange Rd/Glenhuntly Rd (Glen Huntly),145.04504,1,67
18406,-37.890143,63-Maroona Rd/Glenhuntly Rd (Carnegie),145.047658,1,67
18407,-37.890406,64-Mernda Ave/Glenhuntly Rd (Carnegie),145.049903,1,67
18408,-37.890714,65-Mimosa Rd/Glenhuntly Rd (Carnegie),145.052192,1,67
18409,-37.891069,66-Glenhuntly Rd/Truganini Rd (Carnegie),145.054048,1,67
18410,-37.892697,67-Centre Rd/Truganini Rd (Carnegie),145.054369,1,67
18411,-37.893865,68-Carnegie/Truganini Rd (Carnegie),145.055805,1,67
19082,-37.889938,63-Maroona Rd/Glenhuntly Rd (Carnegie),145.047255,1,67
19083,-37.890237,64-Mernda Ave/Glenhuntly Rd (Carnegie),145.049487,1,67
19084,-37.890517,65-Mimosa Rd/Glenhuntly Rd (Carnegie),145.051754,1,67
19085,-37.890781,66-Truganini Rd/Glenhuntly Rd (Carnegie),145.054066,1,67
19086,-37.892654,67-Centre Rd/Truganini Rd (Carnegie),145.054495,1,67
18108,-37.819587,7B-Rod Laver Arena/MCG Gates 1-3 (Melbourne City),144.97913,1,70
18116,-37.822384,7C-MCG Gates 4-7/John Cain Arena (Melbourne City),144.98353,1,70
18118,-37.824135,7D-Olympic Boulevard (Melbourne City),144.986857,1,70
18155,-37.823827,7D-Olympic Boulevard (Melbourne City),144.986751,1,70
18161,-37.822137,7C-MCG Gates 4-7/John Cain Arena (Melbourne City),144.982798,1,70
18172,-37.819349,7B-Rod Laver Arena/MCG Gates 1-3 (Melbourne City),144.978421,1,70
22903,-37.818167,7A-William Barak Bridge/Melbourne Park (Melbourne City),144.976204,1,70
22904,-37.818323,7A-William Barak Bridge/Melbourne Park (Melbourne City),144.975825,1,70
19278,-37.824677,8-Richmond Station/Swan St (Richmond),144.989057,1,70
19279,-37.82524,9-Lennox St/Swan St (Richmond),144.993484,1,70
19280,-37.825527,10-Swan Street Shopping Centre/Swan St (Richmond),144.996055,1,70
19281,-37.82576,11-Church St/Swan St (Richmond),144.998094,1,70
19282,-37.826259,12-Coppin St/Swan St (Richmond),145.00258,1,70
19283,-37.826506,13-Edinburgh St/Swan St (Burnley),145.004902,1,70
19294,-37.826791,14-Burnley St/Swan St (Burnley),145.00736,1,70
19295,-37.827048,15-Stawell St/Swan St (Burnley),145.009784,1,70
19296,-37.827262,16-Park Gr/Swan St (Burnley),145.011778,1,70
19297,-37.827468,17-Madden Gr/Swan St (Burnley),145.016511,1,70
19298,-37.826663,18-Yarra Bvd/Swan St (Burnley),145.019554,1,70
19456,-37.82642,18-Yarra Bvd/Swan St (Burnley),145.020617,1,70
19457,-37.827248,17-Madden Gr/Swan St (Burnley),145.016846,1,70
19458,-37.827198,16-Park Gr/Swan St (Burnley),145.01228,1,70
19459,-37.826901,15-Stawell St/Swan St (Richmond),145.009607,1,70
19460,-37.826593,14-Burnley St/Swan St (Richmond),145.006877,1,70
19461,-37.826392,13-Edinburgh St/Swan St (Richmond),145.00511,1,70
19462,-37.826102,12-Coppin St/Swan St (Richmond),145.002345,1,70
19463,-37.82561,11-Church St/Swan St (Richmond),144.99778,1,70
19464,-37.82538,10-Swan Street Shopping Centre/Swan St (Richmond),144.9959,1,70
19465,-37.825092,9-Lennox St/Swan St (Richmond),144.993284,1,70
19466,-37.824532,8-Richmond Station/Swan St (Cremorne),144.988436,1,70
19760,-37.831489,40-Camberwell Junction/Riversdale Rd (Camberwell),145.057148,1,70
19761,-37.831828,42-Fermanagh Rd/Riversdale Rd (Camberwell),145.060184,1,70
19762,-37.832248,43-Trafalgar Rd/Riversdale Rd (Camberwell),145.063855,1,70
19763,-37.832483,44-Derby St/Riversdale Rd (Camberwell),145.066064,1,70
19764,-37.832942,46-Spencer Rd/Riversdale Rd (Camberwell),145.06987,1,70
19765,-37.833276,47-Willow Gr/Riversdale Rd (Camberwell),145.072668,1,70
19766,-37.833793,48-Cooloongatta Rd/Riversdale Rd (Camberwell),145.077245,1,70
19767,-37.834084,49-Glyndon Rd/Riversdale Rd (Camberwell),145.079646,1,70
19768,-37.834295,50-Wattle Valley Rd/Riversdale Rd (Canterbury),145.081516,1,70
19769,-37.834534,51-Highfield Rd/Riversdale Rd (Camberwell),145.085145,1,70
19770,-37.834923,52-Lockhart St/Riversdale Rd (Camberwell),145.088533,1,70
19771,-37.835215,53-Essex Rd/Riversdale Rd (Camberwell),145.090968,1,70
19772,-37.835531,54-Through Rd/Riversdale Rd (Camberwell),145.093801,1,70
19773,-37.835762,55-Union Rd/Riversdale Rd (Canterbury),145.095818,1,70
19774,-37.836065,56-Warrigal Rd/Riversdale Rd (Surrey Hills),145.098389,1,70
19775,-37.836271,57-Glendale St/Riversdale Rd (Surrey Hills),145.10002,1,70
19776,-37.836755,58-Wattle Park/1013 Riversdale Rd (Surrey Hills),145.10261,1,70
19777,-37.836997,59-Alandale St/Riversdale Rd (Surrey Hills),145.104808,1,70
19779,-37.837208,60-Ferndale St/Riversdale Rd (Surrey Hills),145.106689,1,70
19421,-37.837609,61-Elgar Rd/Riversdale Rd (Surrey Hills),145.110372,1,70
19422,-37.83709,60-Ferndale St/Riversdale Rd (Surrey Hills),145.106658,1,70
19423,-37.836859,59-Alandale St/Riversdale Rd (Surrey Hills),145.104641,1,70
19424,-37.836531,58-Wattle Park/Riversdale Rd (Surrey Hills),145.102184,1,70
19425,-37.836204,57-Glendale St/Riversdale Rd (Surrey Hills),145.100306,1,70
19426,-37.835897,56-Warrigal Rd/Riversdale Rd (Surrey Hills),145.098053,1,70
19427,-37.835575,55-Union Rd/Riversdale Rd (Surrey Hills),145.095402,1,70
19428,-37.835341,54-Through Rd/Riversdale Rd (Surrey Hills),145.093192,1,70
19429,-37.835088,53-Essex Rd/Riversdale Rd (Surrey Hills),145.090949,1,70
19430,-37.834754,52-Lockhart St/Riversdale Rd (Camberwell),145.08814,1,70
19431,-37.834367,51-Highfield Rd/Riversdale Rd (Canterbury),145.084854,1,70
19432,-37.834119,50-Wattle Valley Rd/Riversdale Rd (Canterbury),145.081202,1,70
19433,-37.83389,49-Glyndon Rd/Riversdale Rd (Camberwell),145.079333,1,70
19434,-37.833655,48-Cooloongatta Rd/Riversdale Rd (Camberwell),145.077101,1,70
19435,-37.83311,47-Willow Gr/Riversdale Rd (Canterbury),145.072399,1,70
19436,-37.832698,46-Spencer Rd/Riversdale Rd (Canterbury),145.069308,1,70
19438,-37.832336,44-Derby St/Riversdale Rd (Camberwell),145.065886,1,70
19439,-37.832062,43-Trafalgar Rd/Riversdale Rd (Camberwell),145.063507,1,70
19440,-37.831684,42-Fermanagh Rd/Riversdale Rd (Camberwell),145.060199,1,70
19441,-37.831407,41-Camberwell Market/517 Riversdale Rd (Camberwell),145.057627,1,70
18942,-37.850052,39-Irving Rd/Malvern Rd (Toorak),145.018679,1,72
18943,-37.850403,40-Kooyong Rd/Malvern Rd (Toorak),145.021306,1,72
18944,-37.850763,41-Albany Rd/Malvern Rd (Toorak),145.023956,1,72
18945,-37.851052,42-Lauriston Girls School/Malvern Rd (Toorak),145.026141,1,72
18946,-37.851547,43-Glenferrie Rd/Malvern Rd (Toorak),145.029867,1,72
18947,-37.851897,44-Plant St/Malvern Rd (Malvern),145.032495,1,72
19062,-37.852084,44-Plant St/Malvern Rd (Malvern),145.032888,1,72
19063,-37.851723,43-Glenferrie Rd/Malvern Rd (Malvern),145.030204,1,72
19064,-37.85119,42-Lauriston Girls School/Malvern Rd (Armadale),145.026331,1,72
19065,-37.850879,41-Murray St/Malvern Rd (Malvern),145.023918,1,72
19066,-37.850588,40-Kooyong Rd/Malvern Rd (Toorak),145.021596,1,72
19067,-37.850156,39-Densham Rd/Malvern Rd (Toorak),145.018426,1,72
18899,-37.845278,26-Alfred Hospital/Commercial Rd (South Yarra),144.982225,1,72
18918,-37.84563,27-Punt Rd/Commercial Rd (South Yarra),144.984863,1,72
18923,-37.845899,28-Braille Library/Commercial Rd (South Yarra),144.987413,1,72
18931,-37.846314,29-Porter St/Commercial Rd (South Yarra),144.990583,1,72
18933,-37.846541,30-Prahran Market/Commercial Rd (South Yarra),144.992271,1,72
18934,-37.84676,31-Chapel St/Commercial Rd (South Yarra),144.994015,1,72
18935,-37.847293,32-Surrey Rd/Malvern Rd (South Yarra),144.997807,1,72
18936,-37.847653,33-Francis St/Malvern Rd (South Yarra),145.000434,1,72
18937,-37.848004,34-Williams Rd/Malvern Rd (South Yarra),145.00305,1,72
18938,-37.84848,35-Mathoura Rd/Malvern Rd (Toorak),145.006685,1,72
18939,-37.848923,36-A'Beckett St/Malvern Rd (Toorak),145.009992,1,72
18940,-37.849193,37-Orrong Rd/Malvern Rd (Toorak),145.012076,1,72
18941,-37.849618,38-Clendon Rd/Malvern Rd (Toorak),145.01536,1,72
19068,-37.849793,38-Clendon Rd/Malvern Rd (Toorak),145.015617,1,72
19069,-37.84938,37-Orrong Rd/Malvern Rd (Toorak),145.012469,1,72
19123,-37.848948,36-Canterbury Rd/Malvern Rd (Toorak),145.009321,1,72
19124,-37.848594,35-Lorne Rd/Malvern Rd (Toorak),145.006489,1,72
19125,-37.84819,34-Williams Rd/Malvern Rd (Toorak),145.003409,1,72
19126,-37.847881,33-Hobson St/Malvern Rd (South Yarra),145.001155,1,72
19127,-37.84745,32-Bendigo St/Malvern Rd (Prahran),144.998042,1,72
19128,-37.846934,31-Chapel St/Malvern Rd (Prahran),144.994215,1,72
19129,-37.846706,30-Prahran Market/Commercial Rd (Prahran),144.992425,1,72
19130,-37.846514,29-Porter St/Commercial Rd (Prahran),144.990714,1,72
19131,-37.846073,28-Braille Library/Commercial Rd (Prahran),144.987556,1,72
19132,-37.84577,27-Punt Rd/Commercial Rd (Prahran),144.985155,1,72
19133,-37.845361,26-Alfred Hospital/Commercial Rd (Prahran),144.982313,1,72
18948,-37.852259,45-Elizabeth St/Malvern Rd (Malvern),145.035304,1,72
18949,-37.852784,46-Meredith St/Malvern Rd (Malvern),145.039234,1,72
18950,-37.853128,47-Tooronga Rd/Malvern Rd (Malvern),145.041987,1,72
18951,-37.853556,48-Edgar St/Malvern Rd (Malvern),145.045555,1,72
18952,-37.8539,49-Kenilworth Gr/Malvern Rd (Malvern),145.04832,1,72
18953,-37.854322,50-Burke Rd/Malvern Rd (Malvern),145.051491,1,72
18954,-37.852854,51-Gardiner Railway Station/Burke Rd (Hawthorn East),145.052677,1,72
18955,-37.849778,52-Harris Ave/Burke Rd (Hawthorn East),145.053042,1,72
18956,-37.848171,53-Faircroft Ave/Burke Rd (Hawthorn East),145.053392,1,72
18957,-37.8458,54-Toorak Rd/Burke Rd (Glen Iris),145.053874,1,72
18958,-37.843796,55-Middle Rd/Burke Rd (Hawthorn East),145.054245,1,72
18959,-37.841856,56-Anderson Rd/Burke Rd (Hawthorn East),145.054626,1,72
18960,-37.840257,57-Pine Ave/Burke Rd (Hawthorn East),145.054941,1,72
18961,-37.838164,58-Leura Gr/Burke Rd (Hawthorn East),145.055336,1,72
18962,-37.835415,59-Pleasant Rd/Burke Rd (Hawthorn East),145.055829,1,72
18963,-37.833717,60-Campbell Rd/Burke Rd (Hawthorn East),145.056158,1,72
18964,-37.83157,61-Riversdale Rd/Burke Rd (Hawthorn East),145.056566,1,72
18965,-37.830204,62-Camberwell Shopping Centre/755 Burke Rd (Hawthorn East),145.056818,1,72
18966,-37.828219,63-Prospect Hill Rd/Burke Rd (Hawthorn East),145.057222,1,72
19041,-37.823434,65-Victoria Rd/Burke Rd (Camberwell),145.058313,1,72
18967,-37.826054,64-Camberwell Station/Burke Rd (Hawthorn East),145.057631,1,72
18968,-37.823583,65-Victoria Rd/Burke Rd (Hawthorn East),145.05806,1,72
18969,-37.821481,66-Rathmines Rd/Burke Rd (Hawthorn East),145.058467,1,72
18970,-37.818589,67-Camberwell Girls Grammar/Burke Rd (Hawthorn East),145.059054,1,72
18971,-37.815992,68-Mont Albert Rd/Burke Rd (Kew),145.059542,1,72
18972,-37.814132,69-Sackville St/Burke Rd (Kew),145.059875,1,72
19036,-37.810873,70-Cotham Rd/Burke Rd (Kew),145.060596,1,72
19037,-37.814108,69-Peverill St/Burke Rd (Balwyn),145.060069,1,72
19038,-37.815743,68-Mont Albert Rd/Burke Rd (Camberwell),145.059765,1,72
19039,-37.818492,67-Camberwell Girls Grammar/Burke Rd (Canterbury),145.059227,1,72
19040,-37.821287,66-Canterbury Rd/Burke Rd (Camberwell),145.058722,1,72
19042,-37.825967,64-Camberwell Station/Burke Rd (Camberwell),145.057815,1,72
19043,-37.828024,63-Prospect Hill Rd/Burke Rd (Camberwell),145.057432,1,72
19044,-37.831088,61-Camberwell Junction/Burke Rd (Camberwell),145.05684,1,72
19045,-37.83389,60-Reserve Rd/Burke Rd (Camberwell),145.056312,1,72
19046,-37.835193,59-Seymour Gr/Burke Rd (Camberwell),145.056074,1,72
19047,-37.838086,58-Currajong Ave/Burke Rd (Camberwell),145.05552,1,72
19048,-37.840062,57-Pine Ave/Burke Rd (Camberwell),145.055139,1,72
19049,-37.841589,56-Anderson Rd/Burke Rd (Camberwell),145.054849,1,72
19050,-37.843656,55-Middle Rd/Burke Rd (Camberwell),145.054454,1,72
19051,-37.845614,54-Toorak Rd/Burke Rd (Camberwell),145.054084,1,72
19052,-37.847878,53-Howitt St/Burke Rd (Glen Iris),145.053627,1,72
19053,-37.849881,52-Bickleigh St/Burke Rd (Glen Iris),145.053222,1,72
19054,-37.852962,51-Gardiner Station/Burke Rd (Glen Iris),145.052663,1,72
19056,-37.854418,50-Glenarm Rd/Malvern Rd (Glen Iris),145.051295,1,72
19057,-37.854046,49-Belmont Ave/Malvern Rd (Glen Iris),145.048418,1,72
19058,-37.853732,48-Edgar St/Malvern Rd (Glen Iris),145.045835,1,72
19059,-37.853304,47-Tooronga Rd/Malvern Rd (Glen Iris),145.0423,1,72
19060,-37.852859,46-Shaftesbury Ave/Malvern Rd (Malvern),145.038823,1,72
19061,-37.852434,45-Elizabeth St/Malvern Rd (Malvern),145.035504,1,72
20778,-37.820884,25-St James Park/Burwood Rd (Hawthorn),145.021027,1,75
20779,-37.820958,25-St James Park/Burwood Rd (Hawthorn),145.021115,1,75
20780,-37.821453,26-Hawthorn Railway Station/Burwood Rd (Hawthorn),145.024817,1,75
20781,-37.821287,26-Hawthorn Railway Station/Burwood Rd (Hawthorn),145.024583,1,75
20782,-37.821747,27-Burwood Rd/Power St (Hawthorn),145.026275,1,75
20783,-37.821468,27-Power St/Burwood Rd (Hawthorn),145.026282,1,75
20784,-37.824778,28-Wattle Rd/Power St (Hawthorn),145.025865,1,75
20785,-37.82491,28-Wattle Rd/Power St (Hawthorn),145.025713,1,75
21061,-37.832084,41-Burke Rd/Camberwell Rd (Camberwell),145.057723,"1,2",75
21062,-37.833049,42-Camberwell Primary School/Camberwell Rd (Camberwell),145.058868,"1,2",75
21063,-37.833339,42-Camberwell Primary School/Camberwell Rd (Camberwell),145.058929,"1,2",75
21064,-37.834566,43-Camberwell Civic Centre/Camberwell Rd (Camberwell),145.060635,"1,2",75
21065,-37.834809,43-Camberwell Civic Centre/Camberwell Rd (Camberwell),145.060663,"1,2",75
21066,-37.835924,44-Trafalgar Rd/Camberwell Rd (Camberwell),145.062156,"1,2",75
21067,-37.836417,44-Trafalgar Rd/Camberwell Rd (Camberwell),145.062518,"1,2",75
21068,-37.837706,45-Bowen St/Camberwell Rd (Camberwell),145.0642,"1,2",75
21069,-37.837913,45-Bowen St/Camberwell Rd (Camberwell),145.064195,"1,2",75
21070,-37.839404,46-Christowel St/Camberwell Rd (Camberwell),145.066076,"1,2",75
21071,-37.839814,46-Acheron Ave/Camberwell Rd (Camberwell),145.066304,"1,2",75
21072,-37.840809,47-Maple Cres/Camberwell Rd (Camberwell),145.067642,"1,2",75
21073,-37.841154,47-Orange Gr/Camberwell Rd (Camberwell),145.067815,"1,2",75
21074,-37.842122,48-Orrong Cres/Camberwell Rd (Camberwell),145.069119,"1,2",75
21075,-37.842339,48-Glen Iris Rd/Camberwell Rd (Camberwell),145.069159,"1,2",75
21076,-37.844142,49-Tyrone St/Camberwell Rd (Camberwell),145.07143,"1,2",75
21077,-37.844432,49-Wilson Gr/Camberwell Rd (Camberwell),145.071525,"1,2",75
21078,-37.845914,50-Fordham Gardens/Camberwell Rd (Camberwell),145.073407,"1,2",75
21079,-37.845911,50-Smith Rd/Camberwell Rd (Camberwell),145.073203,"1,2",75
21080,-37.847843,51-Toorak Rd/Camberwell Rd (Camberwell),145.075618,"1,2",75
21081,-37.8482,52-Summerhill Rd/Toorak Rd (Camberwell),145.077075,"1,2",75
21082,-37.848359,52-Summerhill Rd/Toorak Rd (Camberwell),145.077412,"1,2",75
21083,-37.848737,53-Highfield Rd/Toorak Rd (Camberwell),145.081812,"1,2",75
21084,-37.848916,53-Lithgow St/Toorak Rd (Camberwell),145.082296,"1,2",75
21085,-37.849039,54-Oberwyl Rd/Toorak Rd (Camberwell),145.084304,"1,2",75
21086,-37.849197,54-Grandview Ave/Toorak Rd (Camberwell),145.084596,"1,2",75
21087,-37.849321,55-Through Rd/Toorak Rd (Camberwell),145.086718,"1,2",75
21088,-37.849519,55-Beryl St/Toorak Rd (Camberwell),145.087258,"1,2",75
21089,-37.849656,56-Barkly St/Toorak Rd (Camberwell),145.089596,"1,2",75
21090,-37.849853,56-Alfred Rd/Toorak Rd (Camberwell),145.090057,"1,2",75
21091,-37.849981,57-Fairview Ave/Toorak Rd (Camberwell),145.092361,"1,2",75
21092,-37.850158,57-Queens Pde/Toorak Rd (Camberwell),145.092731,"1,2",75
21093,-37.850328,58-Warrigal Rd/Burwood Hwy (Camberwell),145.095466,"1,2",75
21094,-37.850433,58-Warrigal Rd/Burwood Hwy (Burwood),145.095838,"1,2",75
21095,-37.8507,59-Somers St/Burwood Hwy (Burwood),145.098979,"1,2",75
21096,-37.850742,59-Gilmour St/Burwood Hwy (Burwood),145.09874,"1,2",75
21097,-37.850444,60-Roslyn St/Burwood Hwy (Burwood),145.102089,"1,2",75
21098,-37.850508,60-Millicent St/Burwood Hwy (Burwood),145.102155,"1,2",75
21099,-37.849967,61-Presbyterian Ladies College/Burwood Hwy (Burwood),145.105476,"1,2",75
21100,-37.84998,61-Presbyterian Ladies College/Burwood Hwy (Burwood),145.105715,"1,2",75
21101,-37.849505,62-Elgar Rd/Burwood Hwy (Burwood),145.108704,"1,2",75
21102,-37.849591,62-Elgar Rd/Burwood Hwy (Burwood),145.108441,"1,2",75
21964,-37.831594,40-Camberwell Junction/Camberwell Rd (Camberwell),145.056929,"1,2",75
21103,-37.849989,63-Deakin University/Burwood Hwy (Burwood),145.115238,"1,2",75
21104,-37.850081,63-Deakin University/Burwood Hwy (Burwood),145.115407,"1,2",75
21105,-37.850551,64-Station St/Burwood Hwy (Burwood),145.119395,"1,2",75
21106,-37.850606,64-Station St/Burwood Hwy (Burwood),145.120587,"1,2",75
21107,-37.85126,65-Starling St/Burwood Hwy (Burwood),145.125981,"1,2",75
21108,-37.851364,65-Starling St/Burwood Hwy (Burwood),145.126319,"1,2",75
21109,-37.85202,66-Middleborough Rd/Burwood Hwy (Burwood),145.131837,"1,2",75
21110,-37.852023,66-Middleborough Rd/Burwood Hwy (Burwood),145.133212,"1,2",75
21111,-37.851479,67-Old Burwood Rd/Burwood Hwy (Burwood East),145.138136,"1,2",75
21112,-37.851482,67-Old Burwood Rd/Burwood Hwy (Burwood East),145.138295,"1,2",75
21113,-37.851286,68-Benwerrin Reserve/Burwood Hwy (Burwood East),145.14188,"1,2",75
21114,-37.851379,68-Benwerrin Reserve/Burwood Hwy (Burwood East),145.142037,"1,2",75
21115,-37.851851,69-Keats St/Burwood Hwy (Burwood East),145.146242,"1,2",75
21116,-37.851942,69-Highview Gr/Burwood Hwy (Burwood East),145.146342,"1,2",75
21117,-37.852576,70-Blackburn Rd/Burwood Hwy (Burwood East),145.151122,"1,2",75
21118,-37.852694,70-Blackburn Rd/Burwood Hwy (Burwood East),145.152847,"1,2",75
21119,-37.853621,71-Sevenoaks Rd/Burwood Hwy (Burwood East),145.158541,"1,2",75
21120,-37.853592,71-Sevenoaks Rd/Burwood Hwy (Burwood East),145.158985,"1,2",75
21121,-37.854365,72-Lakeside Dr/Burwood Hwy (Burwood East),145.164637,"1,2",75
21122,-37.854414,72-Lakeside Dr/Burwood Hwy (Burwood East),145.166068,"1,2",75
21123,-37.854763,73-Springvale Rd/Burwood Hwy (Burwood East),145.168196,"1,2",75
21124,-37.854938,73-Springvale Rd/Burwood Hwy (Vermont South),145.170158,"1,2",75
21125,-37.855544,74-Stanley Rd/Burwood Hwy (Vermont South),145.174974,"1,2",75
21126,-37.855556,74-Stanley Rd/Burwood Hwy (Vermont South),145.174598,"1,2",75
21127,-37.856445,75-Vermont South Shopping Centre/Burwood Hwy (Vermont South),145.18193,"1,2",75
18591,-37.810726,65-Victoria St/Church St (Richmond),145.000624,1,78
18592,-37.812592,64-Elizabeth St/Church St (Richmond),145.000165,1,78
18593,-37.814318,63-Tweedie Pl/Church St (Richmond),144.99988,1,78
18594,-37.815962,62-Highett St/Church St (Richmond),144.999574,1,78
18595,-37.818729,61-Bridge Rd/Church St (Richmond),144.999079,1,78
18596,-37.820302,60-Abinger St/Church St (Richmond),144.99881,1,78
18597,-37.821838,59-St Ignatius Church/Church St (Richmond),144.998541,1,78
18598,-37.824058,58-Gipps St/Church St (Richmond),144.998163,1,78
18599,-37.825782,57-Swan St/Church St (Richmond),144.997821,1,78
18601,-37.828972,55-Adelaide St/Church St (Cremorne),144.997269,1,78
18602,-37.830331,54-Cotter St/Church St (Cremorne),144.997187,1,78
19087,-37.812254,64-Baker St/Church St (Richmond),145.000424,1,78
19090,-37.818426,61-Bridge Rd/Church St (Richmond),144.999292,1,78
19091,-37.820322,60-Abinger St/Church St (Richmond),144.998957,1,78
19092,-37.821742,59-St Ignatius Church/Church St (Richmond),144.998714,1,78
19093,-37.823727,58-Gipps St/Church St (Richmond),144.998354,1,78
19094,-37.825551,57-Swan St/Church St (Richmond),144.998032,1,78
19095,-37.826638,56-East Richmond Railway Station/Church St (Richmond),144.997843,1,78
19096,-37.828768,55-Gibbons St/Church St (Richmond),144.997456,1,78
19097,-37.830472,54-Balmain St/Church St (Richmond),144.996967,1,78
18603,-37.832668,53-Howard St/Church St (Richmond),144.996794,1,78
18605,-37.836364,51-Malcolm St/Chapel St (South Yarra),144.996342,1,78
18606,-37.839648,50-Toorak Rd/Chapel St (South Yarra),144.995503,1,78
18607,-37.841572,49-Palermo St/Chapel St (South Yarra),144.99528,1,78
18608,-37.843833,48-Cliff St/Chapel St (South Yarra),144.994651,1,78
18609,-37.846976,47-Commercial Rd/Chapel St (Prahran),144.994032,1,78
18610,-37.849106,46-Chatham St/Chapel St (Prahran),144.993678,1,78
18611,-37.851956,45-High St/Chapel St (Prahran),144.993283,1,78
18612,-37.854102,44-Duke St/Chapel St (Windsor),144.992827,1,78
18613,-37.85624,43-Windsor Railway Station/Chapel St (Windsor),144.992451,1,78
18614,-37.857921,42-Dandenong Rd/Chapel St (St Kilda East),144.992155,1,78
18615,-37.859529,41-St Michaels Grammar School/Chapel St (St Kilda),144.991873,1,78
18616,-37.861577,40-Alma Rd/Chapel St (St Kilda East),144.99151,1,78
18617,-37.863392,39-Argyle St/Chapel St (St Kilda East),144.991188,1,78
18618,-37.86544,38-Inkerman St/Chapel St (St Kilda East),144.990791,1,78
18621,-37.868477,37-Carlisle St/Chapel St (St Kilda),144.990231,1,78
18622,-37.871091,36-Brighton Rd/Chapel St (St Kilda),144.989774,1,78
19098,-37.832827,53-Howard St/Church St (Richmond),144.996608,1,78
19100,-37.836944,51-Malcolm St/Chapel St (South Yarra),144.996042,1,78
19101,-37.839346,50-Toorak Rd/Chapel St (South Yarra),144.995784,1,78
19102,-37.842027,49-Arthur St/Chapel St (South Yarra),144.994973,1,78
19103,-37.843639,48-Wilson St/Chapel St (South Yarra),144.994895,1,78
19104,-37.846701,47-Malvern Rd/Chapel St (South Yarra),144.994255,1,78
19105,-37.848948,46-Chatham St/Chapel St (Prahran),144.993921,1,78
19106,-37.851725,45-High St/Chapel St (Prahran),144.993494,1,78
19107,-37.853989,44-Duke St/Chapel St (Prahran),144.993046,1,78
19108,-37.856127,43-Windsor Railway Station/Chapel St (Prahran),144.992647,1,78
19109,-37.85742,42-Dandenong Rd/Chapel St (Prahran),144.992419,1,78
19110,-37.859379,41-St Michaels Grammar School/Chapel St (St Kilda East),144.992081,1,78
19111,-37.861374,40-Alma Rd/Chapel St (St Kilda East),144.991732,1,78
19112,-37.863324,39-Argyle St/Chapel St (St Kilda East),144.991395,1,78
